097,056,037,031,028,033,037,015,010,015,013,008,012,002,029,026,017,013,002,011,022,007,016,018,028,025,012,013,004,011,015,007,013,014,019,017,015,002,000,001,012,009,010,001,013,010,012,005,010,010,012,018,020,017,013,014
112,065,042,038,034,038,044,016,012,019,015,010,014,002,039,030,019,015,002,014,028,007,021,022,036,029,013,015,004,013,019,007,017,016,024,020,017,001,000,003,015,009,012,000,018,010,015,005,013,012,015,022,024,019,015,017
072,044,029,029,027,031,037,014,010,018,018,011,015,001,038,030,018,015,001,014,026,006,018,020,032,027,012,013,003,010,015,006,013,013,018,016,013,001,000,002,012,007,009,000,014,008,012,004,011,009,011,017,018,015,012,014
082,052,032,032,028,030,036,014,010,016,013,008,013,001,033,026,016,013,002,012,024,006,018,018,030,025,011,013,003,011,016,006,014,014,020,017,015,002,000,002,013,008,010,001,015,009,013,004,011,010,012,018,019,016,013,015
070,045,028,028,024,025,030,011,008,014,010,007,010,001,028,022,014,011,001,011,020,005,016,016,026,021,009,011,003,010,014,005,012,013,017,015,013,001,000,001,011,007,009,000,013,008,011,003,009,008,010,016,017,014,011,012
085,059,036,038,032,032,039,016,012,017,013,009,013,001,036,028,019,014,001,014,027,006,020,020,034,028,012,014,004,013,018,007,017,016,023,019,017,001,000,002,015,009,012,000,017,010,015,005,013,011,014,022,023,019,015,016
069,045,028,032,030,027,035,014,011,019,012,009,013,001,041,032,022,017,002,018,036,010,027,029,053,042,018,023,005,037,048,018,043,040,053,048,041,002,000,005,040,021,028,000,041,024,033,011,028,023,030,042,047,040,031,036
079,055,035,039,031,030,038,015,011,018,013,010,013,001,038,030,020,016,001,016,031,008,023,024,044,034,015,018,004,017,023,009,020,020,026,023,020,001,000,002,019,012,014,000,020,013,017,006,015,013,016,025,026,022,017,019
057,037,026,030,025,023,030,013,010,015,010,008,010,001,033,024,016,013,001,012,025,007,018,020,037,028,012,014,004,012,016,006,014,014,019,016,014,001,000,002,013,008,010,000,015,009,012,004,010,009,012,018,019,016,013,014
067,042,028,032,030,026,034,012,010,018,011,008,012,001,037,028,019,015,001,015,029,008,024,024,043,033,014,017,005,034,046,018,043,042,056,050,044,003,000,006,045,026,035,000,053,032,045,015,041,036,047,072,074,059,051,057
065,040,026,029,027,024,031,012,009,017,010,007,010,002,033,024,018,014,001,012,026,008,021,022,037,030,012,015,004,029,041,016,038,037,051,044,039,003,001,006,040,023,031,000,048,029,041,014,038,035,044,074,071,057,051,054
087,052,036,041,036,031,041,016,013,022,013,010,014,002,044,033,024,018,002,017,032,009,025,026,045,035,015,019,005,024,034,014,031,031,042,037,032,002,001,006,032,019,024,000,036,022,032,011,028,027,033,054,052,042,036,039
092,051,036,039,034,030,039,016,011,020,013,009,014,001,042,033,023,018,002,017,034,010,027,028,055,040,017,020,006,018,025,010,023,022,031,027,023,002,000,003,021,013,016,000,024,014,021,007,018,016,020,030,032,027,021,024
119,062,041,045,038,033,043,017,012,021,013,009,013,002,040,031,021,016,002,015,030,008,023,024,040,032,014,016,004,017,024,010,023,022,030,026,023,001,000,003,020,012,015,000,023,013,020,006,017,014,018,028,030,025,020,022
121,064,040,047,040,034,043,018,013,021,013,009,013,003,038,032,022,017,003,015,029,009,023,024,039,032,016,017,005,016,023,010,021,021,028,025,022,002,000,002,019,013,015,001,021,014,019,007,015,014,018,027,029,025,020,021
107,066,041,048,044,036,048,019,013,025,014,010,015,002,045,035,025,018,002,018,034,009,027,027,045,036,016,019,005,020,028,012,026,025,034,029,027,001,000,004,023,015,017,000,026,016,022,007,018,016,021,031,033,028,022,024
076,050,031,036,035,030,039,015,011,022,012,009,013,002,040,031,022,017,001,016,032,009,026,027,045,035,016,018,006,033,045,019,044,041,056,047,044,003,000,006,037,022,027,000,040,024,034,011,028,025,031,044,049,041,033,036
065,043,027,032,031,028,037,014,011,021,012,009,012,002,040,031,021,017,003,017,033,010,028,029,049,038,016,020,008,022,031,013,029,029,039,034,030,002,000,005,028,017,021,000,032,020,028,009,023,022,027,040,044,038,030,032
070,047,029,034,036,031,041,015,012,026,012,010,014,002,044,034,023,018,002,017,032,009,026,027,043,035,015,019,005,019,027,011,025,025,034,029,025,002,001,004,024,015,018,000,028,017,025,008,020,019,023,034,038,032,025,027
065,044,026,029,031,025,032,011,009,017,010,007,010,001,032,025,016,013,001,012,025,006,022,021,035,028,012,014,005,014,019,008,017,017,024,020,018,001,000,002,016,010,012,000,018,011,016,005,013,012,015,022,024,020,015,017
075,050,031,035,037,031,039,014,011,020,012,009,013,002,040,030,021,016,001,016,031,008,027,027,044,035,015,018,006,023,032,013,029,029,041,034,030,002,000,004,028,018,021,000,033,020,030,010,024,023,030,041,046,041,030,033
027,016,008,010,012,008,011,003,002,004,003,001,003,000,011,008,005,004,000,003,007,001,007,006,011,008,003,004,001,006,008,003,008,008,012,010,008,000,000,001,007,005,005,000,009,004,008,002,007,005,007,011,012,010,008,008
038,027,014,017,022,016,019,006,005,008,004,003,005,001,016,012,008,007,000,006,012,003,010,009,016,012,006,006,001,006,009,004,009,010,013,011,009,000,001,000,007,005,006,000,009,005,008,003,006,005,007,011,012,009,008,009
068,046,028,033,035,029,037,013,011,020,012,009,013,003,042,033,022,018,002,018,034,009,033,031,047,038,017,020,007,032,048,024,043,047,066,052,042,003,000,007,038,025,029,000,041,025,036,012,029,025,032,044,049,041,032,036
066,048,027,033,042,028,036,012,010,018,010,008,011,002,035,026,018,014,001,014,026,007,022,023,036,028,013,015,005,023,034,016,031,034,048,036,029,002,000,005,026,017,020,000,028,018,024,008,020,018,022,032,035,030,023,026
